시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210420,596.00,발아현미밥-<br/>북어포콩나물국-5.6.<br/>연근조림(자율)-5.6.<br/>동파육-5.6.10.<br/>골뱅이무침-5.6.<br/>삶은청경채(자율)-<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,856.6 Kcal,탄수화물(g) : 109.9<br/>단백질(g) : 58.8<br/>지방(g) : 22.3<br/>비타민A(R.E) : 108.2<br/>티아민(mg) : 1.2<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 14.5<br/>칼슘(mg) : 192.9<br/>철분(mg) : 5.2,20210427040009
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210421,596.00,마파두부덮밥-5.6.10.<br/>몬테크리스토샌드위치-1.2.5.6.10.16.18.<br/>시금치유부된장국-5.<br/>오이치커리무침(자율)-<br/>김치(자율)-<br/>친환경사과주스-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>두부 : 국내산,917.5 Kcal,탄수화물(g) : 149.6<br/>단백질(g) : 41.6<br/>지방(g) : 19.2<br/>비타민A(R.E) : 459.9<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 47.7<br/>칼슘(mg) : 341.0<br/>철분(mg) : 5.9,20210428040008
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210422,596.00,보리밥-<br/>짬뽕순두부국-5.9.10.17.18.<br/>생몸무침(자율)-5.6.<br/>올방개묵무침-5.6.<br/>훈제오리볶음-2.5.6.16.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산<br/>오리고기 가공품 : 국내산<br/>두부 : 제주산,823.7 Kcal,탄수화물(g) : 89.7<br/>단백질(g) : 41.3<br/>지방(g) : 34.8<br/>비타민A(R.E) : 145.6<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 45.1<br/>칼슘(mg) : 192.9<br/>철분(mg) : 6.3,20210429040010
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210423,596.00,찹쌀밥(면대체/자율)-<br/>자장면(냉동면)-1.2.5.6.10.<br/>무말랭이깻잎순무침(자율)-<br/>만두탕수-2.5.6.10.12.15.16.<br/>김치(자율)-<br/>단무지(자율)-18.<br/>한라봉(친환경)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산,815.9 Kcal,탄수화물(g) : 138.1<br/>단백질(g) : 27.3<br/>지방(g) : 21.0<br/>비타민A(R.E) : 295.7<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 1.8<br/>비타민C(mg) : 45.8<br/>칼슘(mg) : 346.0<br/>철분(mg) : 7.9,20210430040007
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210426,585.00,차조밥-<br/>근대된장국-5.<br/>가지나물(자율)-5.6.<br/>쌈(양배추다시마)(자율)-5.<br/>실곤약무침-13.<br/>돈육된장구이-5.10.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,819.6 Kcal,탄수화물(g) : 97.0<br/>단백질(g) : 60.7<br/>지방(g) : 23.5<br/>비타민A(R.E) : 272.5<br/>티아민(mg) : 1.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 22.6<br/>칼슘(mg) : 258.8<br/>철분(mg) : 6.0,20210503040009
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210427,585.00,보리밥-<br/>부대찌개-1.2.5.6.10.16.<br/>마늘쫑볶음(자율)-5.6.<br/>감자채볶음-5.<br/>생선커틀렛/탈탈소스-1.5.6.13.16.<br/>김치(자율)-<br/>방울토마토-12.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>명태 수산가공품 : 동태살:러시아/미국/원양산<br/>두부 : 제주산,863.5 Kcal,탄수화물(g) : 128.8<br/>단백질(g) : 38.3<br/>지방(g) : 23.0<br/>비타민A(R.E) : 186.3<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 22.8<br/>칼슘(mg) : 211.8<br/>철분(mg) : 4.2,20210504040009
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210428,585.00,눈꽃치즈치밥-2.5.6.12.15.<br/>콩나물두부된장국-5.<br/>삼색묵무침(자율)-3.5.6.9.13.18.<br/>김치(자율)-<br/>요구르트(130ml)-2.<br/>고구마슈빅데니쉬파이-1.2.5.6.13.16.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 제주산<br/>두부 : 제주산,953.0 Kcal,탄수화물(g) : 139.3<br/>단백질(g) : 49.4<br/>지방(g) : 24.0<br/>비타민A(R.E) : 323.5<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 15.8<br/>칼슘(mg) : 363.7<br/>철분(mg) : 4.7,20210505040008
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210429,585.00,발아현미밥-<br/>황태미역국-5.6.<br/>오이고추된장무침(자율)-5.<br/>햇고사리나물(자율)-5.6.<br/>돈육고추장불고기-5.6.10.<br/>콘치즈타르트-1.2.5.6.16.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,895.6 Kcal,탄수화물(g) : 112.6<br/>단백질(g) : 50.4<br/>지방(g) : 29.9<br/>비타민A(R.E) : 333.5<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 22.4<br/>칼슘(mg) : 311.4<br/>철분(mg) : 5.3,20210506040009
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210430,585.00,열무보리비빔밥/달걀후라이-1.5.<br/>우엉통마늘조림(자율)-5.6.<br/>김치(자율)-<br/>회오리감자-2.5.6.<br/>딸바쉐이크-2.<br/>숭늉(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산,859.6 Kcal,탄수화물(g) : 141.6<br/>단백질(g) : 26.5<br/>지방(g) : 24.4<br/>비타민A(R.E) : 704.9<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 49.6<br/>칼슘(mg) : 361.7<br/>철분(mg) : 5.9,20210507040008
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210503,584.00,검정쌀밥-<br/>맑은대구탕-5.6.<br/>달걀찜-1.2.<br/>무말랭이깻잎순무침(자율)-<br/>볼케이노치킨(토막)-2.5.6.12.15.16.17.<br/>자반김-5.6.<br/>김치(자율)-<br/>배추김치(담금)-<br/>열무김치(담금)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 제주산,930.0 Kcal,탄수화물(g) : 120.0<br/>단백질(g) : 52.4<br/>지방(g) : 26.4<br/>비타민A(R.E) : 295.5<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 17.4<br/>칼슘(mg) : 227.9<br/>철분(mg) : 5.7,20210510040010
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210504,596.00,영양밥-5.6.16.<br/>불고기퀘사디아-1.2.3.4.5.6.7.8.9.10.11.12.<br/>시금치유부된장국-5.<br/>연근조림(자율)-5.6.<br/>열무된장무침(자율)-5.<br/>김치(자율)-<br/>바나나(1/2개)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 제주산한우<br/>돼지고기 : 제주산,804.6 Kcal,탄수화물(g) : 120.1<br/>단백질(g) : 34.5<br/>지방(g) : 22.0<br/>비타민A(R.E) : 428.8<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 38.5<br/>칼슘(mg) : 437.5<br/>철분(mg) : 5.7,20210511040009
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210524,596.00,기장보리밥-<br/>어묵매운탕-2.5.6.16.<br/>돈사태떡찜-5.6.10.<br/>오이배초무침(자율)-<br/>유부잡채-5.6.<br/>김치(자율)-<br/>사과-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,872.5 Kcal,탄수화물(g) : 133.3<br/>단백질(g) : 50.2<br/>지방(g) : 17.2<br/>비타민A(R.E) : 249.7<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 19.6<br/>칼슘(mg) : 275.9<br/>철분(mg) : 5.4,20210531040008
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210525,596.00,검정쌀밥-<br/>근대된장국-5.<br/>애느타리깨소스무침(자율)-5.6.<br/>배추쌈(자율)-5.<br/>숯불맛돼지불고기-2.5.6.10.16.18.<br/>두부전/양념장-1.5.6.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산<br/>두부 : 제주산,883.9 Kcal,탄수화물(g) : 104.6<br/>단백질(g) : 63.2<br/>지방(g) : 23.6<br/>비타민A(R.E) : 477.9<br/>티아민(mg) : 1.5<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 33.6<br/>칼슘(mg) : 423.3<br/>철분(mg) : 8.2,20210601040011
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210526,596.00,채소비빔밥/달걀후라이-1.5.<br/>블루베리크림치즈토스트-1.2.5.6.16.<br/>팽이두부된장국-5.<br/>노란콩조림(자율)-5.6.<br/>김치(자율)-<br/>우유미숫가루-2.5.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>두부 : 제주산<br/>콩 : 국내산,884.7 Kcal,탄수화물(g) : 160.6<br/>단백질(g) : 33.8<br/>지방(g) : 13.7<br/>비타민A(R.E) : 366.2<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 29.1<br/>칼슘(mg) : 447.5<br/>철분(mg) : 7.8,20210602
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210527,596.00,발아현미밥-<br/>조갯살미역국-5.18.<br/>두부쑥갓나물(자율)-5.6.<br/>쥐채볶음-5.6.<br/>크리미어니언치킨-1.2.5.6.13.15.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 제주산<br/>두부 : 제주산,861.0 Kcal,탄수화물(g) : 103.1<br/>단백질(g) : 45.7<br/>지방(g) : 31.4<br/>비타민A(R.E) : 201.9<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 14.9<br/>칼슘(mg) : 382.4<br/>철분(mg) : 6.8,20210603
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210528,596.00,훈제오리볶음밥-1.2.5.6.18.<br/>콩나물맑은국-5.<br/>김떡만(김말이/떡/만두)-2.5.6.10.12.16.18.<br/>김치(자율)-<br/>참외-<br/>콘샐러드(자율)-1.5.13.16.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>오리고기 가공품 : 국내산,887.3 Kcal,탄수화물(g) : 139.6<br/>단백질(g) : 25.5<br/>지방(g) : 26.6<br/>비타민A(R.E) : 173.5<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 36.5<br/>칼슘(mg) : 193.9<br/>철분(mg) : 10.3,20210604
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210531,585.00,수수밥-<br/>김치수제비국(우리밀감자수제비)5.6.<br/>머쉬드포테이토-1.5.16.<br/>열무된장무침(자율)-5.<br/>깐풍육-1.5.6.10.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,840.1 Kcal,탄수화물(g) : 109.4<br/>단백질(g) : 49.9<br/>지방(g) : 24.0<br/>비타민A(R.E) : 157.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 21.1<br/>칼슘(mg) : 284.0<br/>철분(mg) : 8.5,20210607
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210601,585.00,기장밥-<br/>돼지국밥(따로/순대)-3.9.10.<br/>열대과일샐러드-1.5.11.<br/>오징어떡볶음-5.6.17.<br/>애호박새송이볶음(자율)-5.6.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 제주산<br/>오징어 : 국내산,848.2 Kcal,탄수화물(g) : 126.6<br/>단백질(g) : 51.9<br/>지방(g) : 16.7<br/>비타민A(R.E) : 308.5<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 17.8<br/>칼슘(mg) : 136.7<br/>철분(mg) : 4.8,20210608
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210602,596.00,찹쌀밥(면대체/자율)-<br/>미트볼스파게티(눈꽃치즈)-2.5.6.10.12.16.18.<br/>수제마늘식빵-1.2.5.6.<br/>애호박된장찌개(자율)-5.<br/>김치(자율)-<br/>비트오이무피클(자율)-<br/>감귤주스-<br/>양상추황도샐러드-11.12.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>두부 : 제주산,940.8 Kcal,탄수화물(g) : 147.3<br/>단백질(g) : 26.4<br/>지방(g) : 29.2<br/>비타민A(R.E) : 291.9<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 76.5<br/>칼슘(mg) : 257.9<br/>철분(mg) : 4.9,20210609
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210603,585.00,발아현미밥-<br/>보말된장찌개-5.<br/>찜닭-5.6.15.18.<br/>해파리냉채(자율)-<br/>어묵볶음-5.6.18.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 제주산<br/>두부 : 제주산,814.4 Kcal,탄수화물(g) : 114.3<br/>단백질(g) : 46.2<br/>지방(g) : 22.0<br/>비타민A(R.E) : 223.7<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 12.2<br/>칼슘(mg) : 286.3<br/>철분(mg) : 6.5,20210610
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210604,585.00,참치김치볶음(자율)-5.<br/>채식카레라이스-2.5.6.12.16.18.<br/>유채나물겉절이(자율)-5.6.<br/>김치(자율)-<br/>수박화채-2.11.<br/>고구마또띠아피자-2.5.6.12.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산,845.3 Kcal,탄수화물(g) : 171.4<br/>단백질(g) : 26.2<br/>지방(g) : 13.4<br/>비타민A(R.E) : 440.3<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 25.1<br/>칼슘(mg) : 295.3<br/>철분(mg) : 5.3,20210611
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210607,596.00,검정쌀밥-<br/>감자고추장찌개-5.<br/>달걀찜-1.2.<br/>무냉채(후르츠)(자율)-<br/>오이지무침(자율)-<br/>순살치킨강정(데리야끼소스)-1.5.6.13.15.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>닭고기 : 제주산,891.8 Kcal,탄수화물(g) : 135.5<br/>단백질(g) : 47.4<br/>지방(g) : 19.1<br/>비타민A(R.E) : 239.9<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 24.7<br/>칼슘(mg) : 276.8<br/>철분(mg) : 5.9,20210614
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210608,596.00,발아현미밥-<br/>대구살뭇국-<br/>수제떡갈비/부추초무침-1.2.5.6.10.12.16.<br/>김치(자율)-<br/>웨지감자-2.5.<br/>바질토마토샐러드(자율)-12.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 제주산한우<br/>돼지고기 : 제주산,884.3 Kcal,탄수화물(g) : 118.2<br/>단백질(g) : 46.8<br/>지방(g) : 28.2<br/>비타민A(R.E) : 331.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 42.7<br/>칼슘(mg) : 396.1<br/>철분(mg) : 7.9,20210615
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210609,596.00,도시락비빔밥-1.5.6.10.<br/>참나물사과무침(자율)-<br/>수제야채튀김-1.5.6.<br/>김치(자율)-<br/>유기농식혜-<br/>숭늉(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 식육가공품 : 국내산,869.7 Kcal,탄수화물(g) : 155.0<br/>단백질(g) : 28.8<br/>지방(g) : 18.7<br/>비타민A(R.E) : 387.9<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 19.1<br/>칼슘(mg) : 415.1<br/>철분(mg) : 5.3,20210616
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210610,596.00,수수밥-<br/>유채된장국-5.<br/>돼지고기수육-5.10.<br/>가지나물(자율)-5.6.<br/>골뱅이무침-5.6.<br/>김치(자율)-<br/>쌈(상추깻잎고추)(자율)-5.,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,789.5 Kcal,탄수화물(g) : 84.6<br/>단백질(g) : 60.3<br/>지방(g) : 25.6<br/>비타민A(R.E) : 189.4<br/>티아민(mg) : 1.5<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 17.2<br/>칼슘(mg) : 187.2<br/>철분(mg) : 5.5,20210617
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210611,596.00,쇠고기콩나물밥/부추양념장-5.6.16.<br/>건새우아욱국-5.9.<br/>쌈채소겉절이(자율)-5.6.<br/>로제떡볶이-1.2.5.6.10.12.16.18.<br/>김치(자율)-<br/>참외-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>쇠고기(종류) : 제주산한우,886.2 Kcal,탄수화물(g) : 146.4<br/>단백질(g) : 35.9<br/>지방(g) : 19.4<br/>비타민A(R.E) : 322.8<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 30.1<br/>칼슘(mg) : 436.3<br/>철분(mg) : 4.4,20210618
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210614,585.00,기장밥-<br/>돈육김치찌개-5.10.<br/>취나물들깨무침(자율)-5.6.<br/>소떡소떡채소볶음(부찬)-2.5.6.10.16.18.<br/>가자미살카레구이-2.5.6.12.16.18.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산,895.7 Kcal,탄수화물(g) : 116.2<br/>단백질(g) : 54.5<br/>지방(g) : 24.6<br/>비타민A(R.E) : 177.8<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 34.0<br/>칼슘(mg) : 246.0<br/>철분(mg) : 5.0,20210621
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210615,585.00,수수밥-<br/>감자양파국-5.<br/>돼지양념구이-5.6.10.<br/>브로콜리/다시마/초고추장(자율)-13.<br/>시리얼과일샐러드(사바)-1.5.6.<br/>건도토리묵볶음(자율)-5.6.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,884.3 Kcal,탄수화물(g) : 109.1<br/>단백질(g) : 50.2<br/>지방(g) : 30.8<br/>비타민A(R.E) : 138.5<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 1.0<br/>비타민C(mg) : 20.7<br/>칼슘(mg) : 128.7<br/>철분(mg) : 4.6,20210622
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210616,585.00,오므라이스(베이컨)-1.2.5.6.10.12.16.18.<br/>시금치유부된장국-5.<br/>청경채오이겉절이(자율)-5.6.13.<br/>김치(자율)-<br/>또띠아치킨랩(화이트소스)-1.2.5.6.12.15.17.18.<br/>망고파인애플음료-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 식육가공품 : 국내산,877.3 Kcal,탄수화물(g) : 135.4<br/>단백질(g) : 33.5<br/>지방(g) : 22.7<br/>비타민A(R.E) : 457.7<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 32.2<br/>칼슘(mg) : 196.5<br/>철분(mg) : 4.6,20210623
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210617,585.00,발아현미밥-<br/>우럭매운탕-5.<br/>오징어포도라지무침(자율)-17.<br/>찹쌀탕수육-1.5.10.12.<br/>고구마그라탕(휘핑)-2.5.<br/>김치(자율)-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산<br/>오징어 수산가공품 : 국내산<br/>비고 : 우럭:미국산,837.3 Kcal,탄수화물(g) : 119.3<br/>단백질(g) : 48.5<br/>지방(g) : 25.8<br/>비타민A(R.E) : 150.4<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 18.7<br/>칼슘(mg) : 337.1<br/>철분(mg) : 3.6,20210624
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20210618,585.00,샌드밥(불고기/치즈)-2.5.6.10.<br/>멸치국수-5.6.<br/>오이고추된장무침(자율)-5.<br/>김치(자율)-<br/>수박-,쌀 : 국내산<br/>김치류 : 국내산<br/>고춧가루(김치류) : 국내산<br/>돼지고기 : 제주산,937.7 Kcal,탄수화물(g) : 162.3<br/>단백질(g) : 41.7<br/>지방(g) : 17.6<br/>비타민A(R.E) : 682.4<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 30.1<br/>칼슘(mg) : 240.3<br/>철분(mg) : 5.1,20210625
